,Comentario
3823,"Muy gran museo diseñado con gran atención al detalle. Cuenta la historia y producción del cacao en general y en relación a México / Yucatán. Hay un tour que se encuentra en la jungla. Hay varias especies de plantas en este tour. A intervalos hay alrededor de 6 cabañas que contienen exposiciones. También hay una ceremonia del cacao maya y una degustación de cacao maya original. También hay varios recintos espaciosos para animales que sirven como estación de recolección para animales enfermos o heridos. Incluidos loros, cocodrilos, jaguares, monos y otros animales salvajes. También hay una pequeña tienda y una pequeña cafetería con deliciosos postres de chocolate. La entrada cuesta 140 pesos por persona. Si visita los sitios mayas directamente enfrente, debe tomarse el tiempo y hacer un desvío aquí. Es muy recomendable."
3824,Choco Story
3825,"Un recorrido muy interesante en un bosque exuberante. La entrada es de 140 pesos por aproximadamente 1 hora. Muchos árboles con sus descripciones y animales recolectados (jaguar, cocodrilo, aves). Degustación de chocolate según la tradición maya. Justo enfrente de las ruinas de uxmal"
3826,Interesante museo que muestra cómo se hace el cacao.
3827,¡Imprescindible si visitas Mérida Yucatán!.
3828,"Esto se encuentra básicamente al otro lado de la calle del sitio arqueológico de Uxmal. Es una historia del chocolate con diagramas, fotos y una breve demostración al final. Avanza a su propio ritmo. Te da algo más que hacer mientras estás en el área."
3829,Merecen visitar Hermoso paseo a la sombra que te lleva a la explicación completa del chocolate del origen. No te pierdas la ceremonia y degustación mayas. Los animales no tienen mucho interés pero están a priori protegidos en el centro. Parking y una pequeña tienda.
3830,Definitivamente una parada de autobús turístico. Demasiado caro y cursi.
3831,"Muy buen museo, puedes alimentar a los monos araña, lo cual es divertido (todos los animales son rescatados, lo que me hace feliz)."
3832,"Bien hecho, museo práctico sobre la historia y el cultivo del cacao. ¡Vale la pena una visita!"
3833,Extraña combinación de museo del chocolate y no zoológico. Demasiado turístico en comparación con otras actividades como ruinas mayas y cenotes.
3834,"El museo es pequeño y está bien ubicado frente a Uxmal. Lo más destacado no es tanto el proceso de fabricación de chocolate, sino el hecho de que puedes alimentar a los animales en todo el parque. Mi esposa y yo estábamos en la nube nueve y todos los primates nos pidieron golosinas. La ventaja al final es probar el chocolate caliente real, que es muy diferente de cualquier basura manufacturada que obtendrá en cualquier otro lugar."
3835,Muy interesante sobre la posibilidad de ver los animales de la zona.
3836,"Si solo estás en Uxmal, vale la pena una visita. El museo está ubicado al lado de la plantación y está conectado con lo que se puede llamar un mini zoológico. Sin embargo, los animales no se recogen aquí. Encontraremos solo individuos rescatados del entorno natural y que no podrán volver a él."
3837,"La cultura Maya y no lejos de aquí, está el museo del chocolate. Por lo tanto, hemos probado bebidas de chocolate frescas"
3838,A los niños les encantó descubrir un poco más sobre el origen del chocolate y la civilización maya y un pequeño extra: los animales del refugio
3839,"¡Lugar divertido! Tienen exhibiciones que muestran la evolución del chocolate, así como algunas cosas de acción en vivo, como una ceremonia maya del chocolate pidiendo lluvia a Chaak, y una demostración de cómo se hace el chocolate y cómo los mayas lo convirtieron en una bebida. Al final te dejan agregar tus propias especias. Agregué canela, chile y un poco de azúcar."
3840,"Wow wow wow. Dudaba en gastar el dinero y pensé que podría ser cursi, pero estoy muy contento de haber entrado. Experiencia de alta calidad que combina museo con interactivo y es ideal tanto para adultos como para niños. Bien vale la pena."
3841,"En el interior del parque puedes probar el chocolate, participar en el antiguo ritual de los indios, ver cómo crece el cacao y visitar un mini zoológico. …Más"
3842,El museo está muy bien hecho. Todo está claramente explicado. Visita muy recomendable después del sitio de uxmal. …Más
3843,"Yo vivo de chocolate. Genial, puedes caminar a través de la historia y muy informativo. Monos araña y ciervos para alimentar, jaguares, cocodrilos y una ceremonia maya del cacao. Tienes la oportunidad de probar una …Más"
3844,"Como amante del cacao, ¡esto fue muy divertido! Aprendí muchas cosas nuevas sobre la historia del cacao y realmente aprecié cómo los aspectos educativos se mezclaron bien con las experiencias sensoriales. Estos …Más"
3845,Museo súper genial con un pequeño zoológico (solo animales rescatados). La recreación de la ceremonia maya es increíble y puedes probar el chocolate caliente maya tradicionalmente hecho. Los jardines son un ejemplo …Más
3846,"Fuimos por accidente y no nos arrepentimos. Muchas plantas, un espectáculo interesante, mucha información sobre cacao y chocolate, degustación de chocolate. Grandes impresiones y recuerdos. …Más"
3847,¡Gran experiencia! Los paneles informativos están en inglés y en francés y la gente es extremadamente amable. …Más
3848,Una instalación súper agradable con información interesante y demostraciones sobre la producción de cacao y los rituales tradicionales de Maja. Los animales que viven allí han sido rescatados de las malas condiciones …Más
3849,"La bebida de choco, el paseo por los mini bosques y el avistamiento de Jaguar valieron la pena !!! …Más"
3850,"Este museo es un tipo agradable de ""caminar y experimentar"". Puedes ver diferentes plantas de Yucatán, así como algunos de sus animales salvajes (aunque enjaulados ...). Un ritual maya y preparación tradicional de …Más"
3851,"Maravillosa experiencia la que nos brindaron, realizamos el recorrido VIP y superó mis expectativas. Aprendimos, degustamos y participamos en cada uno de los procesos para elaborar el café. El personal muy capacitado y dispuesto a resolver todas nuestra dudas. Son dudarlo los recomiendo visitarlos."
3852,"Tuvimos una explicación bien detallada del proceso del café desde su plantación hasta el café en tu taza. Hicimos una degustación al principio del recorrido. Nos explicaron como se preparan los distintos métodos, capuchino, americano, express, etc."
3853,Una opción muy linda para conocer más sobre el mundo del café. El personal es muy amable y conoce mucho sobre el tema.
3854,"Me gustó mucho la experiencia, el acercamiento a conocer el proceso detras de tu taza de café de cada mañana  . Sin embargo me parece que debieran tener mayor publicidad o un modulo de información presencial en Coatepec y Xico ya que nadie te sabe decir que debes reservar desde un día antes, sólo lo encuentras si oportunamente buscas el museo en la web"
3855,"Muy buena opción para conocer el proceso del café, visitar su museo y hacer una cata de café"
3856,"Muy buen lugar para conocer el proceso desdes la pizca hasta la preparación del producto final, recorrido con degustación, $190, muy buen precio ya que al final te Dan 1/4 de café en cortesía"
3857,Muy interesante lo que te explican sobre el café. Vale la pena visitarlo.
3858,Buena y divertida experiencia. Buen café para degustar
3859,Visita obligada Samuel sabe muchísimo te cuesta como $70 te dan una degustación de café pan y obviamente te hacen un  recorrido por los procesos del café y atienden desde una persona hasta grupos grandes
3860,"Es bonito, pero nos ofrecieron un paquete del cual percibimos no nos completaron por ejemplo: un vivero que nunca  vimos en el paquete que ofrecieron. Por cierto para los que deseen ir estén preparados hay 3 paquetes y uno hay que apartarlo desde un día antes. El básico si llegas de momento cuesta $60.00 por persona."
3861,"Excelente oportunidad para conocer todo el proceso de la siembra, cosecha del café, desde 40 pesos te explican la diferencia de tostado, sabores, vive la experiencia de la cata. Y conocer la importancia de la altura en la calidad del café."
3862,"Cada año vengo por café, tanto en grano como molido, en salsa, bombones, licor y también la degustación es extraordinaria. El lugar es agradable y se apoya a los productores locales."
3863,"Excelente lugar, te explican el proceso desde la plantación hasta el café a tu mesa."
3864,"No te lo puedes perder ,si quieres saber y aprender más de él cafe aquí es el lugar indicado!"
3865,"Cuantan con excelente información, responden con todaa tus dudas y te ayudan a aprender a catar el café, el personal está capacitado y muy buena atención al cliente... si está el dueño, se involucra mucho con los clientes y da una excelente experiencia. También nos dió algunos tips para maridar con el café. Volvería sin duda alguna!"
3866,"Excelente lugar, de verdad recomendado ora visitar"
3867,"Horario de apertura 09:00 hrs, y de cierre 17:00 hrs Un lugar pequeño pero bonito abierto de lunes a domingo, precio de entrada $40 pesos por persona, lo cual incluye un recorrido guiado con explicación de elaboración del café desde su materia prima hasta su envasado."
3868,"Muy buen recorrido y atención por parte del guía, nos enriqueció el conocimiento del café. Lo recomendamos ampliamente!"
3869,"Hermoso lugar, atención excelente por parte de la dueña y los empleados, una explicación súper fácil de entender"
3870,Un recorrido imperdible para los amantes del café te habré los horizontes que muchas veces no conocíamos del todo la explicación de la chica es muy detallada además la degustación sin límite de tazas y las galletas caseras deliciosas la tienda de el café a muy buen precio y con un gran surtido la atención de la propietaria de 10
3871,"Por la hora, solo pudimos hacer el recorrido corto, pero lo disfrutamos más porque estuvimos solos. Cuánta tradición y cultura en este lugar. Recomendadísimo"
3872,"Interesante explicación del todo el proceso del café, desde su siembra y xocencha hasta el proceso de secado, tostado y triturado."
3873,"Un muy bonito lugar, te atienden de manera muy atenta y cordial. Las explicaciones son muy claras y se toman el tiempo para aclarar las dudas."
3874,"Me encantó el recorrido, la degustación de café excelente. El proceso de la selección de los granos del café hasta terminar en una taza super interesante. 👏🏼👏🏼👏🏼👏🏼"
3875,Me gustó el lugar me gustó mucho el café su sabor y su precio compré también unos mazapanes con café muy ricos .
3876,"Visita obligada como parte de la cultura gastronómica, Cultural y botánica."
3877,Excelente explicación de la producción del café desde su siembra hasta la tasa. El guía fue muy atento y resolvió todas las dudas. Es un lugar muy bonito y acogedor. Al final dan una degustación de café y cuentan con un tour guiado a sus cafetales y tienda de souvenirs y café. Excelente.
3878,"Excelente atención y muy buen café, te ofrecen el recorrido con la historia del cafe por $95 o solo la cata de café por $40 dura aproximadamente 45 minutos y también puedes consumir tus bebidas dentro del establecimiento. Muy agradable"
3879,"Te hacen un pequeño recorrido en el proceso de la producción del cafe, te dan una degustacion y puedes comprar los productos hechos con cafe."
3880,"Un buen lugar para conocer el proceso del café y su historia, personal muy amable y atento, lo recomiendo"
3881,"Seas amante o no del cafe, vale la pena conocer la historia de este cultivo en México, su evolución y sus procesos de manufactura. Si bien es un recorrido mayormente guiado, puedes extender con cata y degustación en el paquete de 150 pp. En mi caso duro 2 horas y media, pero valio toda la pena. Ademas tienen exposición de maquinaria antigua y venta de cafe."
3882,"Conocimos mucho del café, sus procesos y sus variedades."
3883,"Me encanta la atención de todos, el lugar super bonito. Excelente precio y te dan una muestra del café que producen ahí con un pancito de XICO 😋"
