,Comentario
3001,Antigua casa de descanso del conquistador Hernán Cortés data del año 1521 y actual museo de sitio es un lugar infaltable si visitas cuernavaca
3002,Es lindo pero ahora que esta en remodelacion se ve muy mal
3003,"Ahora que lo estan remodelando después del sismo de sep 2017, está quedando muy padre. Y ahora que no hay tanto comercio ambulante esperemos.que esté mejor."
3004,La verdad como valor cultural muy valioso. Sin embargo hay muchas imitaciones. Creo que las verdaderas cosas de valor se las han robado los políticos que han administrado el estado
3005,Derivado del sismo uno de los emblemas de la ciudad se dañó. Espero que lo puedan rehabilitar pronto para que podamos seguir disfrutando de nuestro imponente palacio.
3006,"El museo es hermoso! Pero bueno, continua siendo reparado desde el temblor..."
3007,"Interesante construcción histórica, con murales muy descriptivos."
3008,Lugar excelente para conocer la historia de México. No olviden llevar credencial de estudiante o profesor dan descuento por ella.
3009,Muy bonito pero es una exhibición corta por qué aún esta en reparación.
3010,"El palacio es majestuoso, ubicado en el primer cuadro de la Ciudad de Cuernavaca brinda un paseo muy interesante sobre el desarrollo del Estado."
3011,Excelente Museo. Solo que no está abierto al público por daños del temblor hace unos meses
3012,"Edificio hermoso que quedó dañado en el sismo de septiembre del 17, están rehabilitándolo y, posiblemente, tarden un par de años más. Ícono de Cuernavaca."
3013,"Excelente vista del Palacio de Cortés con la mejor luna de enero. El palacio de Cortés es un palacio civil novohispano del siglo XVI, un monumento histórico ubicado en Cuernavaca, Morelos, ordenado construir por Hernán Cortés en los años inmediatos a la Conquista de México."
3014,Está bien para llevarte un recuerdo solo que de un puesto al otro mucha diferencia los precios
3015,"Excelente lugar, lleno de historia y gente amigable. Lamentablemente es que el acceso no esta permitido por mantenimiento"
3016,"Mucha historia para leer y conocer más de Morelos, Zapata, Cortes y muchos otros personajes de la revolución. Los domingos la entrada es gratuita. Precio Normal 52 pesos"
3017,#LetsGuide Excelente lugar y punto de referencia de la ciudad. Lástima que esté afectado por el temblor del 19-S 2017. Una auténtica fortaleza levantada por Cortés el Conquistador.
3018,Un lugar muy bello en el cual te deleitas con la arquitectura del lugar así como puedes conocer más sobre nuestra hermosa cultura
3019,"El palacio está en remodelación si que no hay acceso, sin embargo las plazas a los alrededores lo compensan, múltiples lugares donde comer"
3020,"Antes del sismos del 19S todo excelente, falta visitarlo después de la intervención del INAH para la restauración."
3021,"Solo abierto parcialmente por restauración del sismo del año pasado, aún con eso es magnífico el lugar."
3022,"Está ubicado frente al zócalo de Cuernavaca, es un lugar histórico, pues fue mandado a construir por el mismo Hernán Cortés, por lo que lleva su nombre. Actualmente es un museo."
3023,"Me hubiese encantado poder conocer el museo, sin embargo la exposición que hay es genial"
3024,Museo muy bonito e interesante en el centro de la ciudad. Edificio lleno de historia
3025,"Está muy hermoso, pero cuando fuí estaba en reparación y solo tenía una sala en exhibición"
3026,"Lugar necesario que debes visitar si vas a cuernavaca, porque alberga diferentes fragmentos de la historia, con vestigios, pinturas, entre otras cosas"
3027,"Todo muy limpio organizado y bien explicado por placas informativas, vale la pena dedicarle tiempo"
3028,"Muy bonito para compartir en familia y en pareja, venden todo tipo de chuchería, recuerdos etc. Hay eventos culturales"
3029,Exelente lugar muy bonito lugar para visitar en cuernavaca Morelos
3030,Sitio obligado si visitas Cuernavaca su arquitectura es hermosa sus murales y toda la historia que te puede contar vale la pena conocerlo los domingos es gratis
3031,Muy bonito el centro de Cuernavaca pero la inseguridad por violencia en las calles esta muy mal en estos momentos no lo recomiendo
3032,"Hermoso lugar en el centro de Cuernavaca. Las exhibiciones son lo de menos, aprecien el lugar. No se permite tomar fotos en el interior."
3033,"Es un lugar lleno de historia, recomendado para visitar en familia pero lamentablemente sigue en reparación después del sismo."
3034,"Hermosa arquitectura, aunque por el momento sigue en remodelación..."
3035,El palacio muy bonito pero afuera las jardineras de enfrente cuando esta abierto el paso están llenas de basura
3036,Me gustó mucho la linea de tiempo en la que tienen organizada la exposición. Con piezas muy interesantes. El edificio es espectacular.
3037,No se puede apreciar al máximo x las obras de remodelación x el sismo pero aún así se aprecia maravilloso!!
3038,"Sitio histórico que es necesario visitar, atentos: está y estará cerrado por un largo tiempo, a donde van los que dicen que esta abierto, no hagan reseñas falsas"
3039,"La verdad con la nueva remoldelacion se ve muy bonito el palacio, la explanada y el zócalo de Cuernavaca, excelente lugar para pasar la tarde"
3040,Lugar perfecto para ir de visita al Museo con tu familia y saber más sobre nuestra cultura misma
3041,Exelente pasó por la historia de Morelos y de México en general te llena mucho de cultura y de historia te hace sentir en otra época
3042,Solo tienen una sala pequeña abierta al público.
3043,"Solo con ver la estructura te das cuenta de que es un sitio obligado a visitar si vienes de turismo, simplemente bellisimo."
3044,"Se encuentra en remodelación desde hace algún tiempo, y no está abierto al público por el momento."
3045,"Si no lo conoces, no conoces Cuernavaca."
3046,"La antigua casa del conquistador español, bien conservada y convertida en museo regional. Muy interesante, y fresco."
3047,"Un lugar con mucha historia, de momento se encuentra en restauración por el sismo de 2017, solo puedes accesar a 1 sala."
3048,"Nose que decirles, tengo las espectativas muy altas respecto a lugares, y no llego a lo que me lo abian platicado"
3049,Quiero mucho a mi estado donde naci y creci hasta la edad de20años y por salir a jalisco de vacaciones ya no volvi es hermoso toda la ciudad y alta vista tambien
3050,"Hermoso lo recomiendo, conocer el interior y su museo, hay mucho que analizar"
3051,Quedo bien con la última remodelación que se le hizo y de noche se ve espectacular. Deberían alumbrarla siempre en la noche
3052,"Cerrado después de lo sismo del 17-Sep-2108, hasta nuevo aviso. Alberga una gran colección y el precio es muy accesible."
3053,"Por fuera se ve increible, lastima que en mi visita estaba en remodelación por el temblor."
3054,"Excelente lugar tanto por fuera como adentro, me gustaría ir nuevamente."
3055,"Me gusta mucho el espacio, podrían trae galerías aquí y ¡eso seria genial! esta limpio y la atención es agradable."
3056,"En reparación por los sismos cerrado sólo por fuera admirar la fachada y el torreon ya reparado con exoestructura de acero igual afectado, fachada posterior se aprecia los trabajos de reestructuración"
3057,"Ubicado en corazón de Cuernavaca, Morelos"
3058,Imponente lugar histórico. Piezas arqueológicas unicas y bien conservadas
3059,"Muy bonito de fuera, pero no se logro entrar al palacio"
3060,Por el momento está cerrado por los daños del temblor de 2017. Sólo tienen abiertas 2 salas muy pequeñas
3061,"Me encantó, es la primera vez que lo visito y estoy maravillado, el ambiente y la atmósfera que crea, exquisito en historia"
3062,Muy buen lugar para visitar y todo lo k te puedes encontrar d la historia
3063,"Un lugar lleno de un acervo histórico muy interesante, además bastante grande."
3064,"BONITO lugar, lastima que sólo una sala estuviera abierta. Hay que volver cuando ya esté completamente reparado"
3065,Felicidades por su reapertura! Aunque sea una parte y en su remodelación lenta pero con buena vista!!
3066,"Un buen Museo de historia regional con muchas piezas, desde prehispánicas hasta modernas; lamentablemente no se tiene la información completa de todas la piezas."
3067,"Excelente lugar, pero en estos días están abiertas solo 2 salas por reconstrucción"
3068,"Evidentemente el sitio es interesante, lo malo es el mal estado en el que se encuentra, los años que le faltan para que las autoridades terminen de repararlo y  el tianguis que lo circunda."
3069,"Muy bonito, esta en remodelacion, los guardias muy amables"
3070,"Se siente un ambiente muy relajado, cerca del Palacio encuentras comida tradicional e internacional"
3071,"Bonito lugar, grande y muy interesante. Cosas increíbles."
3072,Hermoso edificio con un valor cultural e histórico incalculable. Es sorprendente ver una edificación tan antigua cómo soporta el paso del tiempo.
3073,"Un excelente lugar, actualmente está cerrado parcialmente por remodelación."
3074,Hay k tener paciencia con el tráfico de la zona pero definitivamente un lugar obligado para conocer por tu paso por Cuernavaca
3075,"Esta cerrado por remodelación, sólo estan abiertas dos pequeñas salas con exposiciones temporales."
3076,"Hace 2 semanas el lugar seguía en reparación, fuera de eso es un lugar muy bueno para culturizarte."
3077,"Un lugar excelente, puedes hacer el recorrido sin que te apresuren, muy tranquilo, recomendable."
3078,Es una pena que este cerrado por el temblor
3079,"No dejan tocar las cosas que son para ciegos, tengo un amigo ciego y no lo dejaron tocar la parte interactiva del museo >:( le dijeron que no era el papalote."
3080,"Ahora, por la pandemia fuera de servicio, pero es un lugar digno de visitar"
3081,Vaya no se lo puede perder! Domingo entrada gratuita para mexicanos con credencial.
3082,Está en remodelación por cuestiones del temblor y se redujo a solo una pequeñita sala NO VALE LA PENA IR
3083,"Muy bonito, pero ahora esta en remodelacion"
3084,Un museo muy bueno genial para visitar
3085,"Sitio histórico de la ciudad el cuál después del terremoto del año 2017, lo están reparando los daños que sufrió por dicho suceso."
3086,"Muy lleno de comerciantes en el frente,da mal aspecto y le resta vista al hermoso Palacio que esta en reconstrucción."
