,Comentario
3224,"El museo cuenta con un amplio repertorio! sin duda alguna si eres amante de la Historia este lugar te encantara, el precio es acorde a lo que se presenta, el edificio es muy bonito"
3225,"El museo está ubicado al lado del Paseo Santa Lucìa o Paseo del Rìo, lo cual lo convierte en doble atracciòn pues puedes visitar dos atracciones turìsticas de la ciudad en poco tiempo. Tiene recorridos organizados para escuelas. Se  te asigna un guía y te lleva por diferentes secciones del museo segùn el paquete que haya escogido la escuela. Muy interesantes recorridos. El museo tiene salas muy amplias , grandes y limpias. Enormes maquetas que se iluminan cuando te cuentan la historia sobre las diferentes civilizaciones que existieron en Mèxico. Tienen piezas arqueològicas con historias interesantes sobre su origen y significado. Los perìodos importantes de la historia de Mèxico están bien detallados y son muy bien explicados. Incluso hay tiempo para preguntas y tambièn interactuar con algunas de las piezas, por ejemplo los instrumentos (tipo ábaco) que usaban los mayas para contar. Hay un tren de tiempos de la Revoluciòn en el que se simula que se está moviendo mientras te cuentan la lìnea de tiempo. Me pareciò una manera excelente para captar la atenciòn . No recorrì todo el museo, pero lo poco que vi de èl me es suficiente para recomendarlo ampliamente. Aunque no te interese la historia lo encontrarás muy interesante."
3226,"Un lugar muy bueno para ir un día con la familia, y los niños se pueden divertir aprendiendo pueden interactuar con muchas cosas en el museo aparte los niños y estudiantes entran gratis, y si también puedes llevar a tu pareja de paseo, no es tan habitual hacer eso pero sabes puede que tú pareja le encante, y si cres que no pues nunca lo sabrás si no lo haces"
3227,"Excelente exposición temporal de historia a través de personajes de play móvil, muy recomendable para niños y adultos. En conjunto con la exposición de MUNE puede resultar una tarde divertida y enriquecedora."
3228,Esta genial tiene recorridos programados para grupos escolares y atención al cliente ya que si no has visitado antes las instalaciones te puedes acercar al personal de museo y solicitar un guía
3229,"Súper interesante. Es un museo interactivo que hace que el recorrido sea agradable. Incluso si tu visita es rápida, puedes ahorita muchas de las diferentes salas. Esta en buenas condiciones"
3230,"Museo interactivo, me encantó, se aprende mucho pero se necesita venir con suficiente tiempo"
3231,"Es un lugar muy interesante y las personas que trabajan ahí también muy amables, es un lugar muy bueno para llevar niños ya que hay varias actividades recreativas donde aprenden sobre nuestra cultura y se divierten"
3232,"Iniciamos con el Domingo la entrada es gratis, en la puerta te reciben y te hacen mesion que no puedes pasar con botellas de agua y ningun liquido, tendrás que dejarla afuera pero ntp tienen estante a la derecha por afuera donde la podrás dejar y al salir recogerla, dentro de las instalaciones hay bebederos y sanitarios. Entrando te darán un stiker que deberás portar tu y tu acompañante dura te el recorrido. Si esta permitido tomar fotigrafia pero sin flash, pero ntp usa la configuración de tu cel y ponlo en modo HDR para que tu fotos salgan geniales sin flash veras que no lo necesitas."
3233,"Buen lugar, ahora sí me sorprendieron los regios ."
3234,Un museo amplio con una excelente arquitectura. Cuenta con exhibiciones que abarcan desde la época prehispánica hasta el cine de oro y demás. También se encuentra conectado al museo adyacente por lo que el comprar el boleto para este museo significa un 2x1 en museo.
3235,La mayoría de las pantallas de las exposiciones estan descompuestas. Pero también me parece que con la alerta de salud por el contagio deberían de cerrar los museos y no utilizar esas pantallas por el momento.
3236,"Un lugar totalmente recomendable para visitar siempre es bueno tener presente la Historia de nuestro país , vale la pena para niños y adultos. Moderno, cuenta con un buen diseño externo e interior. Domingos tiene entrada libre."
3237,"Muy limpio, tienen exposiciones temporales y fijas."
3238,Súper bien el sitio con excelentes instalaciones.
3239,"Exelente museo que no pueden dejar de visitar, ya sea que vengan de vacaciones a la ciudad o vivan aquí. Siempre tienen muy buenas exposiciónes y el lugar es muy agradable. Muy recomendable."
3240,"Este lugar es muy grande, y muy bonito para conocer,  hay diferentes cosas de historia que haran comprender mas nuestra cultura, puedes encontrar mucho que ver, incluso hay un vagon de tren dentro y ub globo aerostático , hay guias y te mostraran como ir avanzando en conocer poco a poco todo. Recomendado, prepara para caminar y sorprenderte con lo que podras encontrar ahi."
3241,Excelente lugar para conocer la historia de México. El personal amable. El hecho de tener 2 días gratuitos a la semana es un ventaja para difundir la cultura. Sólo falta actualizar un poco mas ciertas exhibiciones
3242,"Un lugar muy recomendable para pasar una tarde amena,ya sea en compañía o solo ,hay muchas cosas,mucha historia contada en cada exposición que te encanta ver y leer cada información,aparte que hay computadoras interactivas que hacen más interesante aprender algo,saludos."
3243,"Es un lugar bonito en el que aprendes muchas cosas interesantes sobre México en general, la importancia de la industria, el ferrocarril y las culturas prehispánicas. También tiene una exposición impresionante de figuras talladas en marfil y una exposición temporal de play Mobil con piezas únicas de personajes mexicanos."
3244,"Excelente lugar histórico donde podemos aprender más de la cultura mexicana y de esta misma Ciudad que es Monterrrey.
Magnifico lugar ya que esta ubicado en una muy buena zona del centro, donde las personas de toda clase de sociedad se untan pacíficamente (aun que te encuentres vendedores ambulantes).
Algo magnifico de ese lugar es el Paseo Santa Lucía, un paseo que te lleva hasta el Parque Fundidora por un Hermoso paisaje para esta con tu convivencia en general y con tu pareja."
3245,"Para ser honesto me gustó mucho la experiencia. Tenía tiempo de no ir y fue muy agradable, nos tocó coincidir con un festival de folclore hispanoamericano, el cual estuvo estúpendo.

Es una excelnte opción para pasar un domingo en familia, conociendo la historia y geografía de nuestro país."
3246,"Muy bonito lugar muy limpio pero los guardias son muy groseros hasta te siguen por la nada, estuve tomando una foto sin Flash y la persona me lo dijo que no podía y le dije está bien, obviamente que no tome ninguna foto con Flash y me estuvo siguiendo por mucho tiempo... Mal ahí..."
3247,"El museo de Historia cuenta una gran diversidad de exposiciónes sobre lo ocurrido en el paso del tiempo en esta gran nación llamada Estados Unidos Mexicanos, la visita es agradable por qué cuenta con trabajadores capacitados para recibir a los visitantes. Además es muy económico por qué el costo es simplemente conmemorativo. Visitelo si tiene la oportunidad."
3248,"Increible museo, te explica con demasiado detalle la historia de México de la forma más interactiva posible."
3249,"Es bueno, pero le hacen falta más cosas para mostrar ante el público sobre nuestra cultura y arte mexicanos. Aun asi entrar dentro acompañado de amigos es muy entretenido y divertido."
3250,"Está muy bonito, siempre hay exposiciones diferentes más las que son fijas, a mis hijas les encanta."
3251,"La historia de México es impactante. En este museo se puede tener un gran panorama del México de ayer y comprender el México de hoy.

Los martes y los domingos la entrada es gratis. El resto de la semana se cobran 40.00 MX, unos 2.00 USD.

Ubicado justo al pie del Paseo Santa Lucia. Vale la pena visitar ambos."
3252,"Hola soy Ricardo, de Guadalajara. Me encantó la museografía, la parte interactiva y el espacio arquitectónico de éste gran museo. Invito a todos las personas a que lo visiten y conozcan la historia de nuestro gran país, México."
3253,"Me gustan muchos los museos, este tiene la exposición de la historia de México, lo cual es muy interesante para conocer nuestro país, nuestras raíces y orígenes de las personas que lo habitamos, súper recomendable, no dejen de ir!"
3254,Museo ubicado en la Macroplaza de Monterrey con una gran vista a toda la ciudad la entrada de los miércoles y los domingos es gratuita además sé que tiene un anexo para entrar al museo de historia del noreste. El museo está muy limpio. Bien cuidado. Tiene varias exposiciones además de un piso exclusivo de toda la historia mexicana.
3255,"Es muy grande, te llevas medio día recorriendo, hay mucho por ver, no se pierdan el museo de marfil, por estar en una esquina, la arquitectura del lugar, igual es algo para apreciar."
3256,excelente exposición!
3257,"Excelente lugar para ir a pasar el día, sumamente entretenido y gran contenido sobre todo para llevar a los niños que vean"
3258,"Util, entretenido y muy recomendado"
3259,Nos encantó el concierto de Las Jaras
3260,"Este museo es uno de los que podemos encontrar en el centro de Monterrey, sus instalaciones son excelentes y las exhibiciones muy variadas. Cabe mencionar que es gratuito los domingos por lo que es una excelente oportunidad para salir a conocer más de nuestra historia.
Por otra parte, en ocasiones podrás encontrar eventos artísticos en su explanada"
3261,Excelente lugar para disfrutar de buena historia y pasar el rato A
3262,"Un lugar para aquellos que quieren conocer un poco sobre la cultura mexicana... Esta todo muy bien cuidado, muy limpio, los guias te pueden dejar andar solo o te pueden acompañar... Es un buen lugar para llevar a la familia y sobre todo a los niños"
3263,"Muy completo, interactivo, describe con su colección la historia del noreste de México. Excelente atención del personal. Necesitas unas tres horas mínimo para recorrer todo el museo."
